user,articleName,sectionIndex,sentenceIndex,filename,sentence,fs_span,fs_text
62a1edef6110330050235169,EDGE species,1,3,299211449134942-12438552_1_3.mp4,Others like the domestic dog originated only recently and have many close relatives.,"[(89, 112)]",['domestic ']
62a1edef6110330050235169,EDGE species,1,4,3286455677650366-12438552_1_4.mp4,"Species uniqueness’ can be measured as an 'Evolutionary Distinctiveness' (ED) score, using a phylogeny, or evolutionary tree.","[(51, 80)]",['species ']
62a1edef6110330050235169,EDGE species,1,4,3286455677650366-12438552_1_4.mp4,"Species uniqueness’ can be measured as an 'Evolutionary Distinctiveness' (ED) score, using a phylogeny, or evolutionary tree.","[(169, 215)]",['evolutionary ']
62a1edef6110330050235169,EDGE species,1,4,3286455677650366-12438552_1_4.mp4,"Species uniqueness’ can be measured as an 'Evolutionary Distinctiveness' (ED) score, using a phylogeny, or evolutionary tree.","[(227, 292)]",['distinctiveness']
62a1edef6110330050235169,EDGE species,1,4,3286455677650366-12438552_1_4.mp4,"Species uniqueness’ can be measured as an 'Evolutionary Distinctiveness' (ED) score, using a phylogeny, or evolutionary tree.","[(316, 333)]",['(ED)']
62a1edef6110330050235169,EDGE species,1,4,3286455677650366-12438552_1_4.mp4,"Species uniqueness’ can be measured as an 'Evolutionary Distinctiveness' (ED) score, using a phylogeny, or evolutionary tree.","[(345, 359)]",['score']
62a1edef6110330050235169,EDGE species,1,4,3286455677650366-12438552_1_4.mp4,"Species uniqueness’ can be measured as an 'Evolutionary Distinctiveness' (ED) score, using a phylogeny, or evolutionary tree.","[(390, 452)]",['phylogeny']
62a1edef6110330050235169,EDGE species,1,4,3286455677650366-12438552_1_4.mp4,"Species uniqueness’ can be measured as an 'Evolutionary Distinctiveness' (ED) score, using a phylogeny, or evolutionary tree.","[(489, 522)]",['evolutionary']
62a1edef6110330050235169,EDGE species,1,5,09873237676082192-12438552_1_5.mp4,ED scores are calculated relative to a clade of species descended from a common ancestor.,"[(48, 58)]",['ED']
62a1edef6110330050235169,EDGE species,1,5,09873237676082192-12438552_1_5.mp4,ED scores are calculated relative to a clade of species descended from a common ancestor.,"[(67, 80)]",['score']
62a1edef6110330050235169,EDGE species,1,5,09873237676082192-12438552_1_5.mp4,ED scores are calculated relative to a clade of species descended from a common ancestor.,"[(185, 205)]",['clade']
62a1edef6110330050235169,EDGE species,1,5,09873237676082192-12438552_1_5.mp4,ED scores are calculated relative to a clade of species descended from a common ancestor.,"[(230, 253)]",['species']
62a1edef6110330050235169,EDGE species,1,5,09873237676082192-12438552_1_5.mp4,ED scores are calculated relative to a clade of species descended from a common ancestor.,"[(361, 394)]",['ancestor']
62a1edef6110330050235169,EDGE species,1,7,6682270698075641-12438552_1_7.mp4,"The phylogenetic tree has the most recent common ancestor at the root, all the current species as the leaves, and intermediate nodes at each point of branching divergence.","[(60, 112)]",['Phylogenetic']
62a1edef6110330050235169,EDGE species,1,7,6682270698075641-12438552_1_7.mp4,"The phylogenetic tree has the most recent common ancestor at the root, all the current species as the leaves, and intermediate nodes at each point of branching divergence.","[(227, 244)]",['ancestor']
62a1edef6110330050235169,EDGE species,1,7,6682270698075641-12438552_1_7.mp4,"The phylogenetic tree has the most recent common ancestor at the root, all the current species as the leaves, and intermediate nodes at each point of branching divergence.","[(291, 295)]",['at']
62a1edef6110330050235169,EDGE species,1,7,6682270698075641-12438552_1_7.mp4,"The phylogenetic tree has the most recent common ancestor at the root, all the current species as the leaves, and intermediate nodes at each point of branching divergence.","[(307, 314)]",['root']
62a1edef6110330050235169,EDGE species,1,7,6682270698075641-12438552_1_7.mp4,"The phylogenetic tree has the most recent common ancestor at the root, all the current species as the leaves, and intermediate nodes at each point of branching divergence.","[(393, 407)]",['species']
62a1edef6110330050235169,EDGE species,1,8,2909580785831043-12438552_1_8.mp4,"The branches are divided into segments (between one node and another node, a leaf, or the root).","[(12, 45)]",['Branch']
62a1edef6110330050235169,EDGE species,1,8,2909580785831043-12438552_1_8.mp4,"The branches are divided into segments (between one node and another node, a leaf, or the root).","[(105, 125)]",['segment']
62a1edef6110330050235169,EDGE species,1,8,2909580785831043-12438552_1_8.mp4,"The branches are divided into segments (between one node and another node, a leaf, or the root).","[(150, 164)]",['node']
62a1edef6110330050235169,EDGE species,1,8,2909580785831043-12438552_1_8.mp4,"The branches are divided into segments (between one node and another node, a leaf, or the root).","[(230, 234)]",['node']
62a1edef6110330050235169,EDGE species,1,8,2909580785831043-12438552_1_8.mp4,"The branches are divided into segments (between one node and another node, a leaf, or the root).","[(246, 260)]",['leaf']
62a1edef6110330050235169,EDGE species,1,8,2909580785831043-12438552_1_8.mp4,"The branches are divided into segments (between one node and another node, a leaf, or the root).","[(265, 272)]",['or']
62a1edef6110330050235169,EDGE species,1,8,2909580785831043-12438552_1_8.mp4,"The branches are divided into segments (between one node and another node, a leaf, or the root).","[(294, 304)]",['root']
62a1edef6110330050235169,EDGE species,1,9,37960116418342915-12438552_1_9.mp4,Each segment is assigned an ED score defined as the timespan it covers (in millions of years) divided by the number of species at the end of the subtree it forms.,"[(150, 154)]",['ED']
62a1edef6110330050235169,EDGE species,1,9,37960116418342915-12438552_1_9.mp4,Each segment is assigned an ED score defined as the timespan it covers (in millions of years) divided by the number of species at the end of the subtree it forms.,"[(163, 176)]",['score']
62a1edef6110330050235169,EDGE species,1,9,37960116418342915-12438552_1_9.mp4,Each segment is assigned an ED score defined as the timespan it covers (in millions of years) divided by the number of species at the end of the subtree it forms.,"[(438, 458)]",['species']
62a1edef6110330050235169,EDGE species,1,9,37960116418342915-12438552_1_9.mp4,Each segment is assigned an ED score defined as the timespan it covers (in millions of years) divided by the number of species at the end of the subtree it forms.,"[(496, 503)]",['sub']
62a1edef6110330050235169,EDGE species,2,0,3598189817516557-12438552_2_0.mp4,GE,"[(16, 61)]",['G']
62a1edef6110330050235169,EDGE species,2,0,3598189817516557-12438552_2_0.mp4,GE,"[(70, 116)]",['E']
62a1edef6110330050235169,EDGE species,2,0,3598189817516557-12438552_2_0.mp4,GE,"[(134, 148)]",['GE']
62a1edef6110330050235169,EDGE species,2,1,7418392017365552-12438552_2_1.mp4,GE is a number corresponding to a species' conservation status according to the International Union for Conservation of Nature (IUCN) with more endangered species having a higher GE:,"[(38, 45)]",['GE']
62a1edef6110330050235169,EDGE species,2,1,7418392017365552-12438552_2_1.mp4,GE is a number corresponding to a species' conservation status according to the International Union for Conservation of Nature (IUCN) with more endangered species having a higher GE:,"[(134, 148)]",['pecies ']
62a1edef6110330050235169,EDGE species,2,1,7418392017365552-12438552_2_1.mp4,GE is a number corresponding to a species' conservation status according to the International Union for Conservation of Nature (IUCN) with more endangered species having a higher GE:,"[(185, 202)]",['status']
62a1edef6110330050235169,EDGE species,2,1,7418392017365552-12438552_2_1.mp4,GE is a number corresponding to a species' conservation status according to the International Union for Conservation of Nature (IUCN) with more endangered species having a higher GE:,"[(355, 381)]",['CN']
62a1edef6110330050235169,EDGE species,2,1,7418392017365552-12438552_2_1.mp4,GE is a number corresponding to a species' conservation status according to the International Union for Conservation of Nature (IUCN) with more endangered species having a higher GE:,"[(448, 455)]",['pecies']
62a1edef6110330050235169,EDGE species,2,1,7418392017365552-12438552_2_1.mp4,GE is a number corresponding to a species' conservation status according to the International Union for Conservation of Nature (IUCN) with more endangered species having a higher GE:,"[(489, 500)]",['conservation']
62a1edef6110330050235169,EDGE species,3,0,435501614126274-12438552_3_0.mp4,EDGE,"[(48, 80)]",['EDGE']
62a1edef6110330050235169,EDGE species,3,1,9278475985718819-12438552_3_1.mp4,The EDGE score of a species is derived from its scores for Evolutionary Distinctness (ED) and for Globally Endangered status (GE) as follows:,"[(70, 87)]",['EDGE']
62a1edef6110330050235169,EDGE species,3,1,9278475985718819-12438552_3_1.mp4,The EDGE score of a species is derived from its scores for Evolutionary Distinctness (ED) and for Globally Endangered status (GE) as follows:,"[(92, 103)]",['score']
62a1edef6110330050235169,EDGE species,3,1,9278475985718819-12438552_3_1.mp4,The EDGE score of a species is derived from its scores for Evolutionary Distinctness (ED) and for Globally Endangered status (GE) as follows:,"[(134, 151)]",['species']
62a1edef6110330050235169,EDGE species,3,1,9278475985718819-12438552_3_1.mp4,The EDGE score of a species is derived from its scores for Evolutionary Distinctness (ED) and for Globally Endangered status (GE) as follows:,"[(211, 228)]",['score']
62a1edef6110330050235169,EDGE species,3,1,9278475985718819-12438552_3_1.mp4,The EDGE score of a species is derived from its scores for Evolutionary Distinctness (ED) and for Globally Endangered status (GE) as follows:,"[(246, 256)]",['ED']
62a1edef6110330050235169,EDGE species,3,1,9278475985718819-12438552_3_1.mp4,The EDGE score of a species is derived from its scores for Evolutionary Distinctness (ED) and for Globally Endangered status (GE) as follows:,"[(291, 311)]",['GE']
62a1edef6110330050235169,EDGE species,3,2,5054909345375962-12438552_3_2.mp4,EDGE scores are an estimate of the expected loss of evolutionary history per unit time.,"[(0, 71)]",['EDGE']
62a1edef6110330050235169,EDGE species,3,2,5054909345375962-12438552_3_2.mp4,EDGE scores are an estimate of the expected loss of evolutionary history per unit time.,"[(76, 84)]",['score']
62a1edef6110330050235169,EDGE species,3,3,6491740054442017-12438552_3_3.mp4,"EDGE species are species which have an above average ED score and are threatened with extinction (Critically Endangered, Endangered or Vulnerable).","[(3, 10)]",['DGE']
62a1edef6110330050235169,EDGE species,3,3,6491740054442017-12438552_3_3.mp4,"EDGE species are species which have an above average ED score and are threatened with extinction (Critically Endangered, Endangered or Vulnerable).","[(28, 32)]",['species']
62a1edef6110330050235169,EDGE species,3,3,6491740054442017-12438552_3_3.mp4,"EDGE species are species which have an above average ED score and are threatened with extinction (Critically Endangered, Endangered or Vulnerable).","[(124, 132)]",['ED']
62a1edef6110330050235169,EDGE species,3,3,6491740054442017-12438552_3_3.mp4,"EDGE species are species which have an above average ED score and are threatened with extinction (Critically Endangered, Endangered or Vulnerable).","[(137, 141)]",['score']
62a1edef6110330050235169,EDGE species,3,3,6491740054442017-12438552_3_3.mp4,"EDGE species are species which have an above average ED score and are threatened with extinction (Critically Endangered, Endangered or Vulnerable).","[(243, 282)]",['critically']
62a1edef6110330050235169,EDGE species,3,3,6491740054442017-12438552_3_3.mp4,"EDGE species are species which have an above average ED score and are threatened with extinction (Critically Endangered, Endangered or Vulnerable).","[(345, 349)]",['or']
62a1edef6110330050235169,EDGE species,3,4,4628497276665291-12438552_3_4.mp4,Potential EDGE species are those with high ED scores but whose conservation status is unclear (Data deficient or Not evaluated).,"[(131, 151)]",['EDGE']
62a1edef6110330050235169,EDGE species,3,4,4628497276665291-12438552_3_4.mp4,Potential EDGE species are those with high ED scores but whose conservation status is unclear (Data deficient or Not evaluated).,"[(217, 221)]",['ED']
62a1edef6110330050235169,EDGE species,3,4,4628497276665291-12438552_3_4.mp4,Potential EDGE species are those with high ED scores but whose conservation status is unclear (Data deficient or Not evaluated).,"[(224, 231)]",['score']
62a1edef6110330050235169,EDGE species,3,4,4628497276665291-12438552_3_4.mp4,Potential EDGE species are those with high ED scores but whose conservation status is unclear (Data deficient or Not evaluated).,"[(284, 295)]",['status']
62a1edef6110330050235169,EDGE species,3,4,4628497276665291-12438552_3_4.mp4,Potential EDGE species are those with high ED scores but whose conservation status is unclear (Data deficient or Not evaluated).,"[(352, 359)]",['data']
62a1edef6110330050235169,EDGE species,3,4,4628497276665291-12438552_3_4.mp4,Potential EDGE species are those with high ED scores but whose conservation status is unclear (Data deficient or Not evaluated).,"[(384, 388)]",['or']
62a1edef6110330050235169,EDGE species,4,0,45388483234124677-12438552_4_0.mp4,Focal species,"[(54, 77)]",['Focal']
62a1edef6110330050235169,EDGE species,4,0,45388483234124677-12438552_4_0.mp4,Focal species,"[(112, 141)]",['species']
62a1edef6110330050235169,EDGE species,4,1,8898066077085596-12438552_4_1.mp4,"Focal Species are typically selected from the priority EDGE Species—the Top 100 amphibians, birds, mammals and reptiles, Top 50 sharks and rays, and Top 25 corals—however, they also prioritise species outside these rankings.","[(115, 128)]",['species ']
62a1edef6110330050235169,EDGE species,4,1,8898066077085596-12438552_4_1.mp4,"Focal Species are typically selected from the priority EDGE Species—the Top 100 amphibians, birds, mammals and reptiles, Top 50 sharks and rays, and Top 25 corals—however, they also prioritise species outside these rankings.","[(208, 221)]",['EDGE']
62a1edef6110330050235169,EDGE species,4,1,8898066077085596-12438552_4_1.mp4,"Focal Species are typically selected from the priority EDGE Species—the Top 100 amphibians, birds, mammals and reptiles, Top 50 sharks and rays, and Top 25 corals—however, they also prioritise species outside these rankings.","[(224, 244)]",['species']
62a1edef6110330050235169,EDGE species,4,1,8898066077085596-12438552_4_1.mp4,"Focal Species are typically selected from the priority EDGE Species—the Top 100 amphibians, birds, mammals and reptiles, Top 50 sharks and rays, and Top 25 corals—however, they also prioritise species outside these rankings.","[(300, 349)]",['amphibians']
62a1edef6110330050235169,EDGE species,4,1,8898066077085596-12438552_4_1.mp4,"Focal Species are typically selected from the priority EDGE Species—the Top 100 amphibians, birds, mammals and reptiles, Top 50 sharks and rays, and Top 25 corals—however, they also prioritise species outside these rankings.","[(425, 448)]",['mammals']
62a1edef6110330050235169,EDGE species,4,1,8898066077085596-12438552_4_1.mp4,"Focal Species are typically selected from the priority EDGE Species—the Top 100 amphibians, birds, mammals and reptiles, Top 50 sharks and rays, and Top 25 corals—however, they also prioritise species outside these rankings.","[(480, 516)]",['reptiles']
62a1edef6110330050235169,EDGE species,4,1,8898066077085596-12438552_4_1.mp4,"Focal Species are typically selected from the priority EDGE Species—the Top 100 amphibians, birds, mammals and reptiles, Top 50 sharks and rays, and Top 25 corals—however, they also prioritise species outside these rankings.","[(566, 583)]",['sharks']
62a1edef6110330050235169,EDGE species,4,1,8898066077085596-12438552_4_1.mp4,"Focal Species are typically selected from the priority EDGE Species—the Top 100 amphibians, birds, mammals and reptiles, Top 50 sharks and rays, and Top 25 corals—however, they also prioritise species outside these rankings.","[(611, 624)]",['rays']
62a1edef6110330050235169,EDGE species,4,1,8898066077085596-12438552_4_1.mp4,"Focal Species are typically selected from the priority EDGE Species—the Top 100 amphibians, birds, mammals and reptiles, Top 50 sharks and rays, and Top 25 corals—however, they also prioritise species outside these rankings.","[(678, 698)]",['coral']
62a1edef6110330050235169,EDGE species,4,1,8898066077085596-12438552_4_1.mp4,"Focal Species are typically selected from the priority EDGE Species—the Top 100 amphibians, birds, mammals and reptiles, Top 50 sharks and rays, and Top 25 corals—however, they also prioritise species outside these rankings.","[(851, 855)]",['rank']
62a1edef6110330050235169,EDGE species,4,2,4772806482623113-12438552_4_2.mp4,Focal Species can also be species with very high ED but fall outside the Top 100 EDGE rankings.,"[(44, 64)]",['focal']
62a1edef6110330050235169,EDGE species,4,2,4772806482623113-12438552_4_2.mp4,Focal Species can also be species with very high ED but fall outside the Top 100 EDGE rankings.,"[(70, 93)]",['species ']
62a1edef6110330050235169,EDGE species,4,2,4772806482623113-12438552_4_2.mp4,Focal Species can also be species with very high ED but fall outside the Top 100 EDGE rankings.,"[(182, 189)]",['ED']
62a1edef6110330050235169,EDGE species,4,3,0346904477281349-12438552_4_3.mp4,"The primary approach to conserving EDGE Focal Species is through EDGE Fellows, who collect vital data on these species and work towards implementing conservation action plans.","[(108, 135)]",['EDGE']
62a1edef6110330050235169,EDGE species,4,3,0346904477281349-12438552_4_3.mp4,"The primary approach to conserving EDGE Focal Species is through EDGE Fellows, who collect vital data on these species and work towards implementing conservation action plans.","[(147, 180)]",['focal']
62a1edef6110330050235169,EDGE species,4,3,0346904477281349-12438552_4_3.mp4,"The primary approach to conserving EDGE Focal Species is through EDGE Fellows, who collect vital data on these species and work towards implementing conservation action plans.","[(211, 231)]",['species']
62a1edef6110330050235169,EDGE species,4,3,0346904477281349-12438552_4_3.mp4,"The primary approach to conserving EDGE Focal Species is through EDGE Fellows, who collect vital data on these species and work towards implementing conservation action plans.","[(259, 276)]",['EDGE']
62a1edef6110330050235169,EDGE species,4,3,0346904477281349-12438552_4_3.mp4,"The primary approach to conserving EDGE Focal Species is through EDGE Fellows, who collect vital data on these species and work towards implementing conservation action plans.","[(284, 314)]",['fellow']
62a1edef6110330050235169,EDGE species,4,3,0346904477281349-12438552_4_3.mp4,"The primary approach to conserving EDGE Focal Species is through EDGE Fellows, who collect vital data on these species and work towards implementing conservation action plans.","[(368, 384)]",['vital']
62a1edef6110330050235169,EDGE species,4,3,0346904477281349-12438552_4_3.mp4,"The primary approach to conserving EDGE Focal Species is through EDGE Fellows, who collect vital data on these species and work towards implementing conservation action plans.","[(416, 429)]",['data']
62a1edef6110330050235169,EDGE species,4,3,0346904477281349-12438552_4_3.mp4,"The primary approach to conserving EDGE Focal Species is through EDGE Fellows, who collect vital data on these species and work towards implementing conservation action plans.","[(460, 474)]",['species']
62a1edef6110330050235169,EDGE species,4,4,46628572468916296-12438552_4_4.mp4,"These plans provide information on the conservation actions highlighted by the research programme, and identify key stakeholders that will carry out these actions.","[(361, 413)]",['stakeholders']
624b3778f1a4ec0048766482,EDGE species,0,0,4513673082746654-12438552_0_0.mp4,"Evolutionarily Distinct and Globally Endangered (EDGE) species are animal species which have a high EDGE score, a metric combining endangered conservation status with distinctiveness of taxon.","[(48, 138)]",['Evolutionarily ']
624b3778f1a4ec0048766482,EDGE species,0,0,4513673082746654-12438552_0_0.mp4,"Evolutionarily Distinct and Globally Endangered (EDGE) species are animal species which have a high EDGE score, a metric combining endangered conservation status with distinctiveness of taxon.","[(153, 202)]",['Distinct']
624b3778f1a4ec0048766482,EDGE species,0,0,4513673082746654-12438552_0_0.mp4,"Evolutionarily Distinct and Globally Endangered (EDGE) species are animal species which have a high EDGE score, a metric combining endangered conservation status with distinctiveness of taxon.","[(220, 266)]",['Globally']
624b3778f1a4ec0048766482,EDGE species,0,0,4513673082746654-12438552_0_0.mp4,"Evolutionarily Distinct and Globally Endangered (EDGE) species are animal species which have a high EDGE score, a metric combining endangered conservation status with distinctiveness of taxon.","[(275, 320)]",['endangered ']
624b3778f1a4ec0048766482,EDGE species,0,0,4513673082746654-12438552_0_0.mp4,"Evolutionarily Distinct and Globally Endangered (EDGE) species are animal species which have a high EDGE score, a metric combining endangered conservation status with distinctiveness of taxon.","[(352, 378)]",['EDGE']
624b3778f1a4ec0048766482,EDGE species,0,0,4513673082746654-12438552_0_0.mp4,"Evolutionarily Distinct and Globally Endangered (EDGE) species are animal species which have a high EDGE score, a metric combining endangered conservation status with distinctiveness of taxon.","[(537, 554)]",['EDGE']
624b3778f1a4ec0048766482,EDGE species,0,1,8262715159869318-12438552_0_1.mp4,"Distinctive species have few closely related species, and EDGE species are often the only surviving member of their genus or even higher taxonomic rank.","[(272, 298)]",['EDGE']
624b3778f1a4ec0048766482,EDGE species,0,1,8262715159869318-12438552_0_1.mp4,"Distinctive species have few closely related species, and EDGE species are often the only surviving member of their genus or even higher taxonomic rank.","[(553, 564)]",['rank']
624b3778f1a4ec0048766482,EDGE species,0,3,7022598891538459-12438552_0_3.mp4,"Some EDGE species, such as elephants and pandas, are well known and already receive considerable conservation attention, but many others, such as the Vaquita (the world's rarest cetacean) the bumblebee bat (arguably the world's smallest mammal) and the egg-laying long-beaked echidnas are highly threatened yet remain poorly understood and are frequently overlooked by existing conservation frameworks.","[(83, 103)]",['EDGE']
624b3778f1a4ec0048766482,EDGE species,0,3,7022598891538459-12438552_0_3.mp4,"Some EDGE species, such as elephants and pandas, are well known and already receive considerable conservation attention, but many others, such as the Vaquita (the world's rarest cetacean) the bumblebee bat (arguably the world's smallest mammal) and the egg-laying long-beaked echidnas are highly threatened yet remain poorly understood and are frequently overlooked by existing conservation frameworks.","[(208, 237)]",['Panda']
624b3778f1a4ec0048766482,EDGE species,0,3,7022598891538459-12438552_0_3.mp4,"Some EDGE species, such as elephants and pandas, are well known and already receive considerable conservation attention, but many others, such as the Vaquita (the world's rarest cetacean) the bumblebee bat (arguably the world's smallest mammal) and the egg-laying long-beaked echidnas are highly threatened yet remain poorly understood and are frequently overlooked by existing conservation frameworks.","[(508, 548)]",['vaquita']
624b3778f1a4ec0048766482,EDGE species,0,3,7022598891538459-12438552_0_3.mp4,"Some EDGE species, such as elephants and pandas, are well known and already receive considerable conservation attention, but many others, such as the Vaquita (the world's rarest cetacean) the bumblebee bat (arguably the world's smallest mammal) and the egg-laying long-beaked echidnas are highly threatened yet remain poorly understood and are frequently overlooked by existing conservation frameworks.","[(579, 589)]",['rare']
624b3778f1a4ec0048766482,EDGE species,0,3,7022598891538459-12438552_0_3.mp4,"Some EDGE species, such as elephants and pandas, are well known and already receive considerable conservation attention, but many others, such as the Vaquita (the world's rarest cetacean) the bumblebee bat (arguably the world's smallest mammal) and the egg-laying long-beaked echidnas are highly threatened yet remain poorly understood and are frequently overlooked by existing conservation frameworks.","[(691, 768)]",['cetacean']
624b3778f1a4ec0048766482,EDGE species,0,3,7022598891538459-12438552_0_3.mp4,"Some EDGE species, such as elephants and pandas, are well known and already receive considerable conservation attention, but many others, such as the Vaquita (the world's rarest cetacean) the bumblebee bat (arguably the world's smallest mammal) and the egg-laying long-beaked echidnas are highly threatened yet remain poorly understood and are frequently overlooked by existing conservation frameworks.","[(790, 855)]",['bumblebee']
624b3778f1a4ec0048766482,EDGE species,0,3,7022598891538459-12438552_0_3.mp4,"Some EDGE species, such as elephants and pandas, are well known and already receive considerable conservation attention, but many others, such as the Vaquita (the world's rarest cetacean) the bumblebee bat (arguably the world's smallest mammal) and the egg-laying long-beaked echidnas are highly threatened yet remain poorly understood and are frequently overlooked by existing conservation frameworks.","[(867, 896)]",['bat']
624b3778f1a4ec0048766482,EDGE species,0,3,7022598891538459-12438552_0_3.mp4,"Some EDGE species, such as elephants and pandas, are well known and already receive considerable conservation attention, but many others, such as the Vaquita (the world's rarest cetacean) the bumblebee bat (arguably the world's smallest mammal) and the egg-laying long-beaked echidnas are highly threatened yet remain poorly understood and are frequently overlooked by existing conservation frameworks.","[(963, 980)]",['bat']
624b3778f1a4ec0048766482,EDGE species,0,3,7022598891538459-12438552_0_3.mp4,"Some EDGE species, such as elephants and pandas, are well known and already receive considerable conservation attention, but many others, such as the Vaquita (the world's rarest cetacean) the bumblebee bat (arguably the world's smallest mammal) and the egg-laying long-beaked echidnas are highly threatened yet remain poorly understood and are frequently overlooked by existing conservation frameworks.","[(1126, 1194)]",['echidnas']
624b3778f1a4ec0048766482,EDGE species,0,3,7022598891538459-12438552_0_3.mp4,"Some EDGE species, such as elephants and pandas, are well known and already receive considerable conservation attention, but many others, such as the Vaquita (the world's rarest cetacean) the bumblebee bat (arguably the world's smallest mammal) and the egg-laying long-beaked echidnas are highly threatened yet remain poorly understood and are frequently overlooked by existing conservation frameworks.","[(1212, 1220)]",['mammal']
624b3778f1a4ec0048766482,EDGE species,0,4,8560902454267687-12438552_0_4.mp4,Recent research indicates that 70% of the world's most threatened and evolutionarily distinct mammal species are currently receiving little or no conservation attention.,"[(329, 343)]",['mammal']
624b3778f1a4ec0048766482,EDGE species,0,5,1146113917623206-12438552_0_5.mp4,"The Zoological Society of London (ZSL) launched a global conservation initiative, the EDGE of Existence Programme in 2007 to raise awareness and funds for the conservation of these species.","[(105, 116)]",['THE']
624b3778f1a4ec0048766482,EDGE species,0,5,1146113917623206-12438552_0_5.mp4,"The Zoological Society of London (ZSL) launched a global conservation initiative, the EDGE of Existence Programme in 2007 to raise awareness and funds for the conservation of these species.","[(128, 176)]",['Zoological']
624b3778f1a4ec0048766482,EDGE species,0,5,1146113917623206-12438552_0_5.mp4,"The Zoological Society of London (ZSL) launched a global conservation initiative, the EDGE of Existence Programme in 2007 to raise awareness and funds for the conservation of these species.","[(256, 276)]",['ZSL']
624b3778f1a4ec0048766482,EDGE species,0,5,1146113917623206-12438552_0_5.mp4,"The Zoological Society of London (ZSL) launched a global conservation initiative, the EDGE of Existence Programme in 2007 to raise awareness and funds for the conservation of these species.","[(496, 519)]",['EDGE']
624b3778f1a4ec0048766482,EDGE species,0,5,1146113917623206-12438552_0_5.mp4,"The Zoological Society of London (ZSL) launched a global conservation initiative, the EDGE of Existence Programme in 2007 to raise awareness and funds for the conservation of these species.","[(550, 644)]",['existence']
624b3778f1a4ec0048766482,EDGE species,0,5,1146113917623206-12438552_0_5.mp4,"The Zoological Society of London (ZSL) launched a global conservation initiative, the EDGE of Existence Programme in 2007 to raise awareness and funds for the conservation of these species.","[(918, 944)]",['species']
624b3778f1a4ec0048766482,EDGE species,1,0,005190563029674244-12438552_1_0.mp4,ED,"[(54, 64)]",['ED']
624b3778f1a4ec0048766482,EDGE species,1,1,44737599925395943-12438552_1_1.mp4,Some species are more distinct than others because they represent a larger amount of unique evolution.,"[(118, 148)]",['species']
624b3778f1a4ec0048766482,EDGE species,1,11,24114128504978116-12438552_1_11.mp4,"Thus, a long branch which produces few species will have a high ED, as the corresponding species are relatively distinctive, with few close relatives.","[(243, 266)]",['species']
624b3778f1a4ec0048766482,EDGE species,1,11,24114128504978116-12438552_1_11.mp4,"Thus, a long branch which produces few species will have a high ED, as the corresponding species are relatively distinctive, with few close relatives.","[(304, 324)]",['ED']
624b3778f1a4ec0048766482,EDGE species,1,11,24114128504978116-12438552_1_11.mp4,"Thus, a long branch which produces few species will have a high ED, as the corresponding species are relatively distinctive, with few close relatives.","[(521, 548)]",['relatives']
624b3778f1a4ec0048766482,EDGE species,1,12,05903932391469624-12438552_1_12.mp4,"ED metrics are not exact, because of uncertainties in both the ordering of nodes and the length of segments.","[(54, 61)]",['ED']
624b3778f1a4ec0048766482,EDGE species,1,12,05903932391469624-12438552_1_12.mp4,"ED metrics are not exact, because of uncertainties in both the ordering of nodes and the length of segments.","[(73, 80)]",['exact']
624b3778f1a4ec0048766482,EDGE species,1,12,05903932391469624-12438552_1_12.mp4,"ED metrics are not exact, because of uncertainties in both the ordering of nodes and the length of segments.","[(281, 298)]",['nodes']
624b3778f1a4ec0048766482,EDGE species,1,12,05903932391469624-12438552_1_12.mp4,"ED metrics are not exact, because of uncertainties in both the ordering of nodes and the length of segments.","[(342, 352)]",['segments']
624b3778f1a4ec0048766482,EDGE species,1,2,4824481259042819-12438552_1_2.mp4,Species like the aardvark have few close relatives and have been evolving independently for many millions of years.,"[(112, 176)]",['aardvark']
624b3778f1a4ec0048766482,EDGE species,1,3,80905832179006-12438552_1_3.mp4,Others like the domestic dog originated only recently and have many close relatives.,"[(89, 112)]",['dog']
624b3778f1a4ec0048766482,EDGE species,1,3,80905832179006-12438552_1_3.mp4,Others like the domestic dog originated only recently and have many close relatives.,"[(134, 154)]",['dog']
624b3778f1a4ec0048766482,EDGE species,1,4,8465211921573905-12438552_1_4.mp4,"Species uniqueness’ can be measured as an 'Evolutionary Distinctiveness' (ED) score, using a phylogeny, or evolutionary tree.","[(96, 292)]",['evolutionary ']
624b3778f1a4ec0048766482,EDGE species,1,4,8465211921573905-12438552_1_4.mp4,"Species uniqueness’ can be measured as an 'Evolutionary Distinctiveness' (ED) score, using a phylogeny, or evolutionary tree.","[(294, 384)]",['distinctiveness']
624b3778f1a4ec0048766482,EDGE species,1,4,8465211921573905-12438552_1_4.mp4,"Species uniqueness’ can be measured as an 'Evolutionary Distinctiveness' (ED) score, using a phylogeny, or evolutionary tree.","[(400, 410)]",['ED']
624b3778f1a4ec0048766482,EDGE species,1,4,8465211921573905-12438552_1_4.mp4,"Species uniqueness’ can be measured as an 'Evolutionary Distinctiveness' (ED) score, using a phylogeny, or evolutionary tree.","[(508, 570)]",['phylogeny']
624b3778f1a4ec0048766482,EDGE species,1,4,8465211921573905-12438552_1_4.mp4,"Species uniqueness’ can be measured as an 'Evolutionary Distinctiveness' (ED) score, using a phylogeny, or evolutionary tree.","[(611, 637)]",['evolution']
